;journey_id;trip_id;journey_start_datetime;journey_start_date;journey_start_time;journey_start_lon;journey_start_lat;journey_start_insee;journey_start_department;journey_start_town;journey_start_towngroup;journey_start_country;journey_end_datetime;journey_end_date;journey_end_time;journey_end_lon;journey_end_lat;journey_end_insee;journey_end_department;journey_end_town;journey_end_towngroup;journey_end_country;passenger_seats;operator_class;journey_distance;journey_duration;has_incentive
5888;28603648;5f4d8c51-1845-451f-9917-ab0aa4b2eb49;2024-06-01 12:30:00+02:00;;12:30:00;2.989;43.181;11262;11;Narbonne;CA Le Grand Narbonne;France;2024-06-01 12:40:00+02:00;01/06/2024;12:40:00;3.014;43.181;11262;11;Narbonne;CA Le Grand Narbonne;France;1;C;2897;8;NON
14713;28649719;5deda4e5-4ca8-48f4-820e-bd6ed7712c1a;2024-06-01 19:40:00+02:00;;19:40:00;5.745;45.198;38516;38;La Tronche;Grenoble-Alpes-Métropole;France;2024-06-01 20:20:00+02:00;01/06/2024;20:20:00;6.076;45.393;38006;38;Allevard;CC Le Grésivaudan;France;1;C;38464;35;NON
6241;28637602;e8bb7a74-eea2-4741-a16e-2c8ee8884a45;2024-06-01 12:40:00+02:00;;12:40:00;2.363;48.777;94021;94;Chevilly-Larue;Métropole du Grand Paris;France;2024-06-01 12:50:00+02:00;01/06/2024;12:50:00;2.352;48.75;94065;94;Rungis;Métropole du Grand Paris;France;1;C;5591;8;NON
13409;28648119;fe8b679f-cc65-4473-a681-3272be4f9101;2024-06-01 18:50:00+02:00;;18:50:00;4.609;44.715;07186;07;Privas;CA Privas Centre Ardèche;France;2024-06-01 19:00:00+02:00;01/06/2024;19:00:00;4.593;44.739;07186;07;Privas;CA Privas Centre Ardèche;France;1;C;6053;11;NON
5411;28606828;7a34646f-55b0-4a34-98b8-357596d4cd7f;2024-06-01 12:00:00+02:00;;12:00:00;2.871;48.872;77128;77;Couilly-Pont-aux-Dames;CA Coulommiers Pays de Brie;France;2024-06-01 12:30:00+02:00;01/06/2024;12:30:00;3.096;48.8;77131;77;Coulommiers;CA Coulommiers Pays de Brie;France;1;C;19783;24;NON
2516;28601361;a8cfea81-7e0e-4e76-99d5-6807b6606d87;2024-06-01 08:40:00+02:00;;08:40:00;4.267;43.707;30341;30;Vauvert;CC de Petite Camargue;France;2024-06-01 09:10:00+02:00;01/06/2024;09:10:00;4.358;43.839;30189;30;Nîmes;CA de Nîmes Métropole;France;1;C;19476;25;NON
10664;28618002;334405ad-359e-4207-aa26-66a383d9e67c;2024-06-01 16:40:00+02:00;;16:40:00;1.244;49.303;27474;27;Poses;CA Seine-Eure;France;2024-06-01 17:20:00+02:00;01/06/2024;17:20:00;0.921;49.407;76056;76;Bardouville;Métropole Rouen Normandie;France;1;C;35611;36;NON
14902;28649872;da837e1c-3d67-4b09-ae21-945847cac71f;2024-06-01 19:50:00+02:00;;19:50:00;2.123;48.63;91111;91;Briis-sous-Forges;CC du Pays de Limours (CCPL);France;2024-06-01 20:20:00+02:00;01/06/2024;20:20:00;1.907;48.613;78164;78;Clairefontaine-en-Yvelines;CA Rambouillet Territoires;France;1;C;21619;27;NON
10769;28613063;a7d6e479-4611-4e04-8118-e4b35d364baf;2024-06-01 16:50:00+02:00;;16:50:00;2.909;48.952;77284;77;Meaux;CA du Pays de Meaux;France;2024-06-01 17:00:00+02:00;01/06/2024;17:00:00;2.928;48.957;77284;77;Meaux;CA du Pays de Meaux;France;1;C;2516;6;NON
15917;28652078;4a8f05fd-bd78-4acd-8cb9-518e3f828bc8;2024-06-01 21:00:00+02:00;;21:00:00;1.956;48.793;78490;78;Plaisir;CA de Saint-Quentin-en-Yvelines;France;2024-06-01 21:10:00+02:00;01/06/2024;21:10:00;1.975;48.805;78490;78;Plaisir;CA de Saint-Quentin-en-Yvelines;France;1;C;4019;7;NON
5877;28637101;1474cd59-29b7-4067-9e9c-6c3cfefb037d;2024-06-01 12:20:00+02:00;;12:20:00;-1.559;47.037;44155;44;Saint-Colomban;CC Grand Lieu Communauté;France;2024-06-01 12:30:00+02:00;01/06/2024;12:30:00;-1.58;47.011;44155;44;Saint-Colomban;CC Grand Lieu Communauté;France;1;C;3721;5;NON
8086;28640282;c34e2bbf-d3c8-439d-932f-67051d1cbd73;2024-06-01 14:20:00+02:00;;14:20:00;2.491;48.913;93010;93;Bondy;Métropole du Grand Paris;France;2024-06-01 15:00:00+02:00;01/06/2024;15:00:00;2.783;48.854;77449;77;Serris;CA Val d'Europe Agglomération;France;1;C;36325;35;NON
7751;28607694;64ea50ff-406e-4841-9078-76f240c64d1b;2024-06-01 14:10:00+02:00;;14:10:00;2.084;49.045;95500;95;Pontoise;CA de Cergy-Pontoise;France;2024-06-01 14:40:00+02:00;01/06/2024;14:40:00;1.807;48.984;78267;78;Gargenville;CU Grand Paris Seine et Oise;France;1;C;28831;35;NON
2586;28600624;903c5c7d-41d8-49cf-b792-57f11b4a3e1b;2024-06-01 08:50:00+02:00;;08:50:00;5.484;45.337;38332;38;Renage;CC de Bièvre Est;France;2024-06-01 09:00:00+02:00;01/06/2024;09:00:00;5.486;45.331;38332;38;Renage;CC de Bièvre Est;France;1;C;844;7;NON
15778;28651533;82a0273f-53dc-4579-91e1-608000722da6;2024-06-01 20:40:00+02:00;;20:40:00;2.213;48.866;92073;92;Suresnes;Métropole du Grand Paris;France;2024-06-01 20:50:00+02:00;01/06/2024;20:50:00;2.238;48.846;92012;92;Boulogne-Billancourt;Métropole du Grand Paris;France;1;C;4889;11;NON
9223;28609459;4e29c6d9-7f77-4a26-8afb-41ba47d645f3;2024-06-01 15:30:00+02:00;;15:30:00;2.334;48.697;91432;91;Morangis;Métropole du Grand Paris;France;2024-06-01 15:40:00+02:00;01/06/2024;15:40:00;2.368;48.659;91687;91;Viry-Châtillon;Métropole du Grand Paris;France;1;C;6634;13;NON
12918;28647321;67315b26-ead1-49f6-ba76-d0e473b6f2cd;2024-06-01 18:30:00+02:00;;18:30:00;2.472;48.396;91405;91;Milly-la-Forêt;CC des Deux Vallées;France;2024-06-01 18:50:00+02:00;01/06/2024;18:50:00;2.716;48.399;77186;77;Fontainebleau;CA du Pays de Fontainebleau;France;1;C;22186;28;NON
16984;28655383;1dbefb78-d1b4-482c-90ee-e18de1e4dd5e;2024-06-01 23:00:00+02:00;;23:00:00;2.547;48.815;94017;94;Champigny-sur-Marne;Métropole du Grand Paris;France;2024-06-01 23:30:00+02:00;01/06/2024;23:30:00;2.332;48.788;94016;94;Cachan;Métropole du Grand Paris;France;1;C;29052;35;NON
9836;28612183;003e81be-be7c-4520-9180-950da023cf20;2024-06-01 16:00:00+02:00;;16:00:00;2.61;48.777;77373;77;Pontault-Combault;CA Paris - Vallée de la Marne;France;2024-06-01 16:10:00+02:00;01/06/2024;16:10:00;2.552;48.789;94055;94;Ormesson-sur-Marne;Métropole du Grand Paris;France;1;C;5659;15;NON
2002;28631567;71823d4b-7c97-4407-b608-315bd6865a8e;2024-06-01 07:50:00+02:00;;07:50:00;55.374;-21.259;97404;974;L'Étang-Salé;CA CIVIS (Communauté Intercommunale des Villes Solidaires);France;2024-06-01 07:50:00+02:00;01/06/2024;07:50:00;55.332;-21.262;97404;974;L'Étang-Salé;CA CIVIS (Communauté Intercommunale des Villes Solidaires);France;1;C;6785;8;NON
12855;28646959;6d36b588-bd52-4587-8670-0d1865329ea2;2024-06-01 18:20:00+02:00;;18:20:00;-2.311;47.398;44175;44;Saint-Lyphard;CA de la Presqu'île de Guérande Atlantique (Cap Atlantique);France;2024-06-01 18:30:00+02:00;01/06/2024;18:30:00;-2.314;47.451;44072;44;Herbignac;CA de la Presqu'île de Guérande Atlantique (Cap Atlantique);France;1;C;9247;12;NON
4332;28600894;87ee6d10-7444-4124-8d68-e6dfbcbdfb86;2024-06-01 11:00:00+02:00;;11:00:00;7.771;48.629;67043;67;Bischheim;Eurométropole de Strasbourg;France;2024-06-01 11:10:00+02:00;01/06/2024;11:10:00;7.727;48.649;67309;67;Mundolsheim;Eurométropole de Strasbourg;France;1;C;7156;11;NON
9090;28615928;e3182e3e-8baf-4e2f-a2a1-03efcc05f481;2024-06-01 15:20:00+02:00;;15:20:00;2.465;48.797;94028;94;Créteil;Métropole du Grand Paris;France;2024-06-01 15:50:00+02:00;01/06/2024;15:50:00;2.336;48.915;93070;93;Saint-Ouen-sur-Seine;Métropole du Grand Paris;France;1;C;23365;28;NON
15178;28620245;e5cfecef-d0c3-4dd8-b72d-536d5d0c50a4;2024-06-01 20:10:00+02:00;;20:10:00;6.13;43.117;83069;83;Hyères;Métropole Toulon-Provence-Méditerranée;France;2024-06-01 20:20:00+02:00;01/06/2024;20:20:00;6.152;43.083;83069;83;Hyères;Métropole Toulon-Provence-Méditerranée;France;1;C;5201;9;NON
12226;28615516;c3f3d8f7-1d66-4b45-b778-2fa88d5ab427;2024-06-01 18:00:00+02:00;;18:00:00;6.073;43.147;83047;83;La Crau;Métropole Toulon-Provence-Méditerranée;France;2024-06-01 18:10:00+02:00;01/06/2024;18:10:00;6.097;43.126;83069;83;Hyères;Métropole Toulon-Provence-Méditerranée;France;1;C;3668;5;NON
3351;28633700;e98b75b7-de2c-4e67-9f86-20ecb3937e70;2024-06-01 09:40:00+02:00;;09:40:00;2.078;48.645;91338;91;Limours;CC du Pays de Limours (CCPL);France;2024-06-01 10:20:00+02:00;01/06/2024;10:20:00;2.516;48.627;91573;91;Saint-Pierre-du-Perray;CA Grand Paris Sud Seine Essonne Sénart;France;1;C;43287;43;NON
7446;28611659;c6d12c9e-76e5-45b9-9798-2ca913707e0f;2024-06-01 13:50:00+02:00;;13:50:00;7.046;49.11;57631;57;Sarreguemines;CA Sarreguemines Confluences;France;2024-06-01 14:00:00+02:00;01/06/2024;14:00:00;7.126;49.109;57631;57;Sarreguemines;CA Sarreguemines Confluences;France;1;C;7787;13;NON
10978;28613688;27b5eae2-5708-4745-b5f5-1cac1d9c3cbd;2024-06-01 17:00:00+02:00;;17:00:00;2.191;48.809;92022;92;Chaville;Métropole du Grand Paris;France;2024-06-01 17:20:00+02:00;01/06/2024;17:20:00;2.232;48.832;92012;92;Boulogne-Billancourt;Métropole du Grand Paris;France;1;C;5802;15;NON
7397;28606307;2a8b3805-ba92-416b-b9f4-5e783814735c;2024-06-01 13:50:00+02:00;;13:50:00;3.058;43.233;11106;11;Coursan;CA Le Grand Narbonne;France;2024-06-01 14:10:00+02:00;01/06/2024;14:10:00;3.095;43.11;11170;11;Gruissan;CA Le Grand Narbonne;France;1;C;19230;19;NON
2440;28632351;3a9bd0b8-75b1-494a-86f3-61a9c0b80d13;2024-06-01 08:30:00+02:00;;08:30:00;-1.058;47.15;49023;49;Beaupréau-en-Mauges;CA Mauges Communauté;France;2024-06-01 08:40:00+02:00;01/06/2024;08:40:00;-0.993;47.203;49023;49;Beaupréau-en-Mauges;CA Mauges Communauté;France;1;C;10656;15;NON
5278;28636253;a9273f89-63e5-4918-aafb-f692f8d40aa2;2024-06-01 11:50:00+02:00;;11:50:00;2.405;48.736;94077;94;Villeneuve-le-Roi;Métropole du Grand Paris;France;2024-06-01 12:00:00+02:00;01/06/2024;12:00:00;2.387;48.675;91687;91;Viry-Châtillon;Métropole du Grand Paris;France;1;C;9338;15;NON
2695;28598758;9e5d8908-c174-42c0-a4c2-fcc7e63ce3f8;2024-06-01 09:00:00+02:00;;09:00:00;2.583;48.863;93033;93;Gournay-sur-Marne;Métropole du Grand Paris;France;2024-06-01 09:40:00+02:00;01/06/2024;09:40:00;2.533;48.684;91097;91;Boussy-Saint-Antoine;CA Val d'Yerres Val de Seine;France;1;C;31176;34;NON
2529;28601377;6e940b8b-e104-410e-ae27-c804daffcf6f;2024-06-01 08:40:00+02:00;;08:40:00;-1.193;48.057;35109;35;Étrelles;CA Vitré Communauté;France;2024-06-01 09:00:00+02:00;01/06/2024;09:00:00;-1.231;47.941;35125;35;La Guerche-de-Bretagne;CA Vitré Communauté;France;1;C;14834;17;NON
10017;28611961;916080eb-e36f-4e41-bfaa-a45eebb9c802;2024-06-01 16:10:00+02:00;;16:10:00;7.696;48.58;67482;67;Strasbourg;Eurométropole de Strasbourg;France;2024-06-01 16:20:00+02:00;01/06/2024;16:20:00;7.688;48.568;67267;67;Lingolsheim;Eurométropole de Strasbourg;France;1;C;2234;5;NON
10116;28618228;956b1674-1acf-4222-8fec-1eb28d290999;2024-06-01 16:10:00+02:00;;16:10:00;-0.478;44.668;33474;33;Saint-Selve;CC de Montesquieu;France;2024-06-01 16:30:00+02:00;01/06/2024;16:30:00;-0.512;44.88;33249;33;Lormont;Bordeaux Métropole;France;1;C;25915;21;NON
13659;28617804;c7a6f15a-e61e-4359-bf9c-f140781bb8b3;2024-06-01 19:00:00+02:00;;19:00:00;7.41;43.72;99138;;;;MONACO;2024-06-01 19:10:00+02:00;01/06/2024;19:10:00;7.431;43.751;06012;06;Beausoleil;CA de la Riviera Française;France;1;C;4862;11;NON
11968;28645958;8d4f52de-a30c-4f54-b4eb-0bf80fc7b3db;2024-06-01 17:40:00+02:00;;17:40:00;2.515;49.098;95250;95;Fosses;CA Roissy Pays de France;France;2024-06-01 17:50:00+02:00;01/06/2024;17:50:00;2.574;49.136;60494;60;Plailly;CC de l'Aire Cantilienne;France;1;C;11056;14;NON
11071;28619779;37aaabca-620b-4756-b8de-b4acfd66e426;2024-06-01 17:00:00+02:00;;17:00:00;0.207;47.973;72181;72;Le Mans;CU Le Mans Métropole;France;2024-06-01 17:10:00+02:00;01/06/2024;17:10:00;0.233;47.941;72213;72;Mulsanne;CU Le Mans Métropole;France;1;A;5633;8;NON
11403;28615447;837a968c-e300-43ec-8d8a-e9d41245814a;2024-06-01 17:20:00+02:00;;17:20:00;2.145;48.444;91223;91;Étampes;CA Étampois Sud Essonne;France;2024-06-01 17:30:00+02:00;01/06/2024;17:30:00;2.16;48.429;91223;91;Étampes;CA Étampois Sud Essonne;France;1;C;2876;10;NON
16231;28622114;6444b2fe-263a-46b5-be7c-eb3cc52dbf98;2024-06-01 21:30:00+02:00;;21:30:00;7.357;48.091;68066;68;Colmar;CA Colmar Agglomération;France;2024-06-01 21:40:00+02:00;01/06/2024;21:40:00;7.296;48.068;68374;68;Wintzenheim;CA Colmar Agglomération;France;1;C;6811;10;NON
15785;28651574;adf84e40-2763-477e-8358-162ba0c5695c;2024-06-01 20:50:00+02:00;;20:50:00;2.273;48.823;92040;92;Issy-les-Moulineaux;Métropole du Grand Paris;France;2024-06-01 20:50:00+02:00;01/06/2024;20:50:00;2.29;48.802;92020;92;Châtillon;Métropole du Grand Paris;France;1;C;2724;6;NON
11063;28619757;4c7ea3b6-7323-4e00-9505-92740aba32bd;2024-06-01 17:00:00+02:00;;17:00:00;0.084;49.36;14220;14;Deauville;CC Cœur Côte Fleurie;France;2024-06-01 17:50:00+02:00;01/06/2024;17:50:00;-0.349;49.199;14118;14;Caen;CU Caen la Mer;France;1;C;58538;47;NON
12268;28616637;a52673b3-aaaf-409c-9879-8d9ae77ae69f;2024-06-01 18:00:00+02:00;;18:00:00;2.246;48.884;92062;92;Puteaux;Métropole du Grand Paris;France;2024-06-01 18:30:00+02:00;01/06/2024;18:30:00;2.376;48.903;93001;93;Aubervilliers;Métropole du Grand Paris;France;1;C;13006;31;NON
13839;28618385;b05b92bf-23b6-45dc-8902-205f08e07119;2024-06-01 19:10:00+02:00;;19:10:00;7.663;48.424;67130;67;Erstein;CC du Canton d'Erstein;France;2024-06-01 19:30:00+02:00;01/06/2024;19:30:00;7.696;48.357;67338;67;Obenheim;CC du Canton d'Erstein;France;1;C;10258;14;NON
5587;28606886;02234af0-0f8e-46f7-ae47-e9b19bb3faa6;2024-06-01 12:10:00+02:00;;12:10:00;4.875;45.525;38544;38;Vienne;CA Vienne Condrieu;France;2024-06-01 12:30:00+02:00;01/06/2024;12:30:00;4.776;45.471;69064;69;Condrieu;CA Vienne Condrieu;France;1;C;11231;15;NON
343;28625406;889281d6-40f3-4c4e-aa42-79ab9bc8dea8;2024-06-01 01:10:00+02:00;;01:10:00;-61.515;16.267;97101;971;Les Abymes;CA Cap Excellence;France;2024-06-01 01:20:00+02:00;01/06/2024;01:20:00;-61.527;16.223;97120;971;Pointe-à-Pitre;CA Cap Excellence;France;1;C;7442;12;NON
11805;28614639;ef6536dc-4957-4561-909a-d2c1b50d5540;2024-06-01 17:40:00+02:00;;17:40:00;-0.425;46.332;79191;79;Niort;CA du Niortais;France;2024-06-01 17:50:00+02:00;01/06/2024;17:50:00;-0.387;46.34;79081;79;Chauray;CA du Niortais;France;1;C;4171;7;NON
679;28593117;5f6780d3-5ee8-4ee8-af55-11653a702232;2024-06-01 04:00:00+02:00;;04:00:00;-1.713;48.108;35238;35;Rennes;Rennes Métropole;France;2024-06-01 05:10:00+02:00;01/06/2024;05:10:00;-2.062;48.585;35228;35;Pleurtuit;CC Côte d'Émeraude;France;1;A;71327;62;NON
6768;28638277;7b7e2b81-5e5b-4e09-9dd4-55f3ad4d9117;2024-06-01 13:10:00+02:00;;13:10:00;2.852;48.394;77494;77;Vernou-la-Celle-sur-Seine;CC Moret Seine et Loing;France;2024-06-01 13:20:00+02:00;01/06/2024;13:20:00;2.726;48.416;77014;77;Avon;CA du Pays de Fontainebleau;France;1;C;13942;17;NON
4584;28605024;3fff94e9-646e-4306-9c3f-617050619fe5;2024-06-01 11:10:00+02:00;;11:10:00;2.314;43.244;11279;11;Pennautier;CA Carcassonne Agglo;France;2024-06-01 12:10:00+02:00;01/06/2024;12:10:00;1.61;43.385;31396;31;Nailloux;CC des Terres du Lauragais;France;1;C;74793;55;NON
3763;28599946;547bf74e-ee3e-4b54-92a1-7b34abdddef6;2024-06-01 10:20:00+02:00;;10:20:00;7.502;48.488;67045;67;Bischoffsheim;CC des Portes de Rosheim;France;2024-06-01 10:30:00+02:00;01/06/2024;10:30:00;7.471;48.465;67348;67;Obernai;CC du Pays de Sainte-Odile;France;1;C;5146;10;NON
12708;28616371;3af65f95-7441-4ce4-b48d-ff1108e66ad6;2024-06-01 18:20:00+02:00;;18:20:00;7.71;48.569;67482;67;Strasbourg;Eurométropole de Strasbourg;France;2024-06-01 18:20:00+02:00;01/06/2024;18:20:00;7.725;48.574;67482;67;Strasbourg;Eurométropole de Strasbourg;France;1;C;1271;3;NON
8144;28609586;e4bdc348-41fb-4f1e-9027-a1cbfcef819b;2024-06-01 14:30:00+02:00;;14:30:00;2.441;48.774;94028;94;Créteil;Métropole du Grand Paris;France;2024-06-01 15:00:00+02:00;01/06/2024;15:00:00;2.312;48.833;75114;75;Paris;Métropole du Grand Paris;France;1;C;19192;35;NON
14933;28619423;76655ee0-acc5-450f-a19c-74e352719763;2024-06-01 20:00:00+02:00;;20:00:00;3.035;50.623;59350;59;Lille;Métropole Européenne de Lille;France;2024-06-01 20:10:00+02:00;01/06/2024;20:10:00;3.062;50.635;59350;59;Lille;Métropole Européenne de Lille;France;1;C;2600;10;NON
6358;28608938;b61d29e0-5fcd-443c-a9d2-8565da48aa83;2024-06-01 12:50:00+02:00;;12:50:00;-0.621;48.288;53147;53;Mayenne;CC Mayenne Communauté;France;2024-06-01 13:00:00+02:00;01/06/2024;13:00:00;-0.566;48.299;53008;53;Aron;CC Mayenne Communauté;France;1;C;5971;7;NON
1458;28598404;27519867-3b1b-4293-acad-0c3b2b6aac56;2024-06-01 06:30:00+02:00;;06:30:00;5.564;46.676;39300;39;Lons-le-Saunier;CA ECLA  (Espace Communautaire Lons Agglomération);France;2024-06-01 07:10:00+02:00;01/06/2024;07:10:00;5.919;46.745;39097;39;Champagnole;CC Champagnole Nozeroy Jura;France;1;C;33575;43;NON
8025;28639964;aa162b1b-81c2-494e-96d8-bd29d7a0a72e;2024-06-01 14:20:00+02:00;;14:20:00;2.253;48.734;91377;91;Massy;CA Communauté Paris-Saclay;France;2024-06-01 14:30:00+02:00;01/06/2024;14:30:00;2.292;48.732;91377;91;Massy;CA Communauté Paris-Saclay;France;1;C;4628;12;NON
13429;28617279;90c7255c-b255-4756-9de3-b2c4f5fe998c;2024-06-01 18:50:00+02:00;;18:50:00;7.771;48.614;67482;67;Strasbourg;Eurométropole de Strasbourg;France;2024-06-01 19:00:00+02:00;01/06/2024;19:00:00;7.751;48.63;67471;67;Souffelweyersheim;Eurométropole de Strasbourg;France;1;C;3684;9;NON
14627;28624485;5193db69-c054-47e0-ab37-5497dc751c3a;2024-06-01 19:40:00+02:00;;19:40:00;-2.093;47.442;44129;44;Pontchâteau;CC du Pays de Pontchâteau Saint-Gildas-des-Bois;France;2024-06-01 20:20:00+02:00;01/06/2024;20:20:00;-2.239;47.28;44184;44;Saint-Nazaire;CA de la Région Nazairienne et de l'Estuaire (CARENE);France;1;C;27744;31;NON
3766;28600103;4c615ff7-2eeb-489f-b7a4-2d6a4a673bb1;2024-06-01 10:20:00+02:00;;10:20:00;7.719;48.819;67458;67;Schweighouse-sur-Moder;CA de Haguenau;France;2024-06-01 10:30:00+02:00;01/06/2024;10:30:00;7.747;48.828;67458;67;Schweighouse-sur-Moder;CA de Haguenau;France;1;C;3610;7;NON
2508;28601353;e0ea843b-f012-4c25-90fb-a02d94a0900a;2024-06-01 08:40:00+02:00;;08:40:00;-1.454;43.491;64102;64;Bayonne;CA du Pays Basque;France;2024-06-01 09:00:00+02:00;01/06/2024;09:00:00;-1.389;43.672;40304;40;Soorts-Hossegor;CC Maremne Adour Côte Sud;France;1;C;25889;24;NON
3646;28603275;d793356e-61ff-4624-9e72-0ae1ff7bf451;2024-06-01 10:10:00+02:00;;10:10:00;-0.73;47.814;53062;53;Château-Gontier-sur-Mayenne;CC du Pays de Château-Gontier;France;2024-06-01 11:00:00+02:00;01/06/2024;11:00:00;-0.55;47.476;49007;49;Angers;CU Angers Loire Métropole;France;1;C;49212;50;NON
762;28595624;77bb70ec-71b9-465d-8396-f958799374a6;2024-06-01 04:30:00+02:00;;04:30:00;3.504;50.386;59079;59;Beuvrages;CA Valenciennes Métropole;France;2024-06-01 05:10:00+02:00;01/06/2024;05:10:00;3.144;50.582;59523;59;Sainghin-en-Mélantois;Métropole Européenne de Lille;France;1;C;41992;34;NON
12678;28646917;210cfb56-4c64-4de4-ad73-51e3f7ee53df;2024-06-01 18:10:00+02:00;;18:10:00;2.514;48.871;93049;93;Neuilly-Plaisance;Métropole du Grand Paris;France;2024-06-01 18:50:00+02:00;01/06/2024;18:50:00;2.569;49.132;60494;60;Plailly;CC de l'Aire Cantilienne;France;1;C;35902;38;NON
15357;28620255;f56c500e-6439-4bef-9fdf-537d9548eaf6;2024-06-01 20:20:00+02:00;;20:20:00;2.128;49.033;95572;95;Saint-Ouen-l'Aumône;CA de Cergy-Pontoise;France;2024-06-01 20:30:00+02:00;01/06/2024;20:30:00;2.072;49.037;95127;95;Cergy;CA de Cergy-Pontoise;France;1;C;5631;10;NON
5081;28606729;88b1d789-f5f6-4af5-9bc9-6e6da87b669b;2024-06-01 11:40:00+02:00;;11:40:00;4.972;44.079;84122;84;Sarrians;CA Ventoux-Comtat-Venaissin (COVE);France;2024-06-01 12:10:00+02:00;01/06/2024;12:10:00;5.161;44.017;84070;84;Malemort-du-Comtat;CC Ventoux Sud;France;1;C;20885;25;NON
11878;28619875;c79e958a-b04c-4b13-b56c-6c08b882cd1a;2024-06-01 17:40:00+02:00;;17:40:00;2.487;48.754;94044;94;Limeil-Brévannes;Métropole du Grand Paris;France;2024-06-01 17:50:00+02:00;01/06/2024;17:50:00;2.484;48.767;94011;94;Bonneuil-sur-Marne;Métropole du Grand Paris;France;1;C;2744;5;NON
14898;28649837;83e3260a-b732-4809-a13d-49773374938d;2024-06-01 19:50:00+02:00;;19:50:00;2.34;48.683;91589;91;Savigny-sur-Orge;Métropole du Grand Paris;France;2024-06-01 20:30:00+02:00;01/06/2024;20:30:00;2.159;48.436;91223;91;Étampes;CA Étampois Sud Essonne;France;1;C;43238;37;NON
20816;28637518;5e79696e-0f7b-4e9b-ba8b-238a3a7977f5;2024-06-02 11:00:00+02:00;;11:00:00;7.493;48.396;67557;67;Zellwiller;CC du Pays de Barr;France;2024-06-02 11:10:00+02:00;02/06/2024;11:10:00;7.481;48.462;67348;67;Obernai;CC du Pays de Sainte-Odile;France;1;C;9901;11;NON
29221;28655912;f6ba0067-e746-41c7-83ee-6197f911f890;2024-06-02 19:20:00+02:00;;19:20:00;4.694;46.004;69092;69;Gleizé;CA Villefranche Beaujolais Saône;France;2024-06-02 19:40:00+02:00;02/06/2024;19:40:00;4.75;46.106;69019;69;Belleville-en-Beaujolais;CC Saône-Beaujolais;France;1;C;14392;14;NON
24531;28647600;65de79a1-4d3a-41bf-aac6-09404a5110dc;2024-06-02 15:10:00+02:00;;15:10:00;-2.15;47.483;44098;44;Missillac;CC du Pays de Pontchâteau Saint-Gildas-des-Bois;France;2024-06-02 16:10:00+02:00;02/06/2024;16:10:00;-1.606;47.157;44020;44;Bouguenais;Nantes Métropole;France;1;C;62571;55;NON
18793;28662608;fa2e5a2b-fc6c-453d-8d96-c74a1f17d160;2024-06-02 06:20:00+02:00;;06:20:00;2.348;48.807;94043;94;Le Kremlin-Bicêtre;Métropole du Grand Paris;France;2024-06-02 06:30:00+02:00;02/06/2024;06:30:00;2.365;48.824;75113;75;Paris;Métropole du Grand Paris;France;1;C;3165;7;NON
28323;28691553;e22021f5-8edb-4593-bad5-2dee1de98baf;2024-06-02 18:30:00+02:00;;18:30:00;55.292;-20.981;97415;974;Saint-Paul;CA Territoire de la Côte Ouest (TCO);France;2024-06-02 19:20:00+02:00;02/06/2024;19:20:00;55.488;-21.341;97416;974;Saint-Pierre;CA CIVIS (Communauté Intercommunale des Villes Solidaires);France;1;C;58925;47;NON
19838;28635696;d740b121-f2e4-4bc0-b2a5-1814d1c77df8;2024-06-02 09:30:00+02:00;;09:30:00;1.912;48.99;78440;78;Les Mureaux;CU Grand Paris Seine et Oise;France;2024-06-02 09:50:00+02:00;02/06/2024;09:50:00;2.2;48.891;92050;92;Nanterre;Métropole du Grand Paris;France;1;C;28455;23;NON
29645;28653089;2a6c70de-e15d-4da6-98de-34d68f273e72;2024-06-02 19:50:00+02:00;;19:50:00;1.826;48.652;78517;78;Rambouillet;CA Rambouillet Territoires;France;2024-06-02 20:30:00+02:00;02/06/2024;20:30:00;1.521;48.451;28085;28;Chartres;CA Chartres Métropole;France;1;C;39743;40;NON
25849;28651021;18db153d-6642-466e-a476-0d2ceec209fa;2024-06-02 16:30:00+02:00;;16:30:00;2.051;48.927;78498;78;Poissy;CU Grand Paris Seine et Oise;France;2024-06-02 17:10:00+02:00;02/06/2024;17:10:00;1.681;48.983;78118;78;Buchelay;CU Grand Paris Seine et Oise;France;1;C;47161;38;NON
30824;28655033;257ba0f0-f3d3-49cb-9a59-b711d460bacb;2024-06-02 21:10:00+02:00;;21:10:00;7.41;43.73;99138;;;;MONACO;2024-06-02 21:40:00+02:00;02/06/2024;21:40:00;7.283;43.705;06088;06;Nice;Métropole Nice Côte d'Azur;France;1;C;19216;30;NON
32155;28708710;ff040a6f-bb32-43e2-b58e-cceaad0dc820;2024-06-02 23:40:00+02:00;;23:40:00;2.469;48.403;91405;91;Milly-la-Forêt;CC des Deux Vallées;France;2024-06-03 00:00:00+02:00;03/06/2024;00:00:00;2.42;48.637;91228;91;Évry-Courcouronnes;CA Grand Paris Sud Seine Essonne Sénart;France;1;C;32855;28;NON
25915;28646977;88f8fb82-92ca-4ab5-8da2-7df7b4f81ad9;2024-06-02 16:30:00+02:00;;16:30:00;2.39;48.974;95268;95;Garges-lès-Gonesse;CA Roissy Pays de France;France;2024-06-02 16:40:00+02:00;02/06/2024;16:40:00;2.451;48.986;95277;95;Gonesse;CA Roissy Pays de France;France;1;C;7045;16;NON
