;journey_id;trip_id;journey_start_datetime;journey_start_date;journey_start_time;journey_start_lon;journey_start_lat;journey_start_insee;journey_start_department;journey_start_town;journey_start_towngroup;journey_start_country;journey_end_datetime;journey_end_date;journey_end_time;journey_end_lon;journey_end_lat;journey_end_insee;journey_end_department;journey_end_town;journey_end_towngroup;journey_end_country;passenger_seats;operator_class;journey_distance;journey_duration;has_incentive
30114;30109770;1d6ee1e0-334c-4883-9381-e4c637ea67d6;2024-07-01 17:50:00+02:00;2024-07-01;17:50:00;2.65;48.604;77384;77;Réau;CA Grand Paris Sud Seine Essonne Sénart;France;2024-07-01 18:20:00+02:00;2024-07-01;18:20:00;2.71;48.835;77058;77;Bussy-Saint-Georges;CA Marne et Gondoire;France;1;C;35897;31;NON
32807;30112450;7249ca5e-4d08-4573-8067-0697e3bc751d;2024-07-01 18:30:00+02:00;2024-07-01;18:30:00;-1.948;47.354;44195;44;Savenay;CC Estuaire et Sillon;France;2024-07-01 18:50:00+02:00;2024-07-01;18:50:00;-2.097;47.34;44052;44;Donges;CA de la Région Nazairienne et de l'Estuaire (CARENE);France;1;C;13595;13;NON
4369;30079772;b5e03ec6-20c6-4ba7-9880-21f4131e34fc;2024-07-01 07:00:00+02:00;2024-07-01;07:00:00;-4.522;48.391;29019;29;Brest;Brest Métropole;France;2024-07-01 07:10:00+02:00;2024-07-01;07:10:00;-4.494;48.385;29019;29;Brest;Brest Métropole;France;1;C;3130;8;NON
6628;30082768;d0dfdd36-8603-4b53-9596-bc1af8a021f0;2024-07-01 07:20:00+02:00;2024-07-01;07:20:00;1.032;49.526;76402;76;Malaunay;Métropole Rouen Normandie;France;2024-07-01 07:50:00+02:00;2024-07-01;07:50:00;1.098;49.413;76681;76;Sotteville-lès-Rouen;Métropole Rouen Normandie;France;1;C;19327;24;NON
9702;30084609;076ec56f-2724-41a8-98f0-a82cb08e3829;2024-07-01 07:50:00+02:00;2024-07-01;07:50:00;-1.221;46.988;85295;85;Treize-Septiers;CA Terres de Montaigu;France;2024-07-01 08:00:00+02:00;2024-07-01;08:00:00;-1.313;46.974;85146;85;Montaigu-Vendée;CA Terres de Montaigu;France;1;C;7835;11;NON
17170;30094108;6765a79f-c568-458d-9e06-7af2bb600fe1;2024-07-01 12:00:00+02:00;2024-07-01;12:00:00;7.082;49.099;57631;57;Sarreguemines;CA Sarreguemines Confluences;France;2024-07-01 12:10:00+02:00;2024-07-01;12:10:00;7.052;49.108;57631;57;Sarreguemines;CA Sarreguemines Confluences;France;1;C;3453;6;NON
8016;30087914;1a871aca-99bb-43f7-987a-4e43f9382217;2024-07-01 07:30:00+02:00;2024-07-01;07:30:00;7.253;43.729;06088;06;Nice;Métropole Nice Côte d'Azur;France;2024-07-01 07:50:00+02:00;2024-07-01;07:50:00;7.41;43.73;99138;;;;MONACO;1;C;18377;20;NON
34486;30114298;c927c846-d50d-4bce-b5e4-f138d9cac76d;2024-07-01 20:00:00+02:00;2024-07-01;20:00:00;-1.11;46.157;17274;17;Périgny;CA de La Rochelle;France;2024-07-01 20:10:00+02:00;2024-07-01;20:10:00;-1.182;46.169;17300;17;La Rochelle;CA de La Rochelle;France;1;C;8773;10;NON
4113;30122913;5296541e-9f6a-43ed-b24c-182283b71d24;2024-07-01 07:00:00+02:00;2024-07-01;07:00:00;4.17;43.735;30004;30;Aigues-Vives;CC Rhony, Vistre, Vidourle;France;2024-07-01 07:30:00+02:00;2024-07-01;07:30:00;4.321;43.823;30189;30;Nîmes;CA de Nîmes Métropole;France;1;C;21457;30;NON
35054;30115512;e8354a2b-0b6c-4751-abe5-4e60f5ca9f14;2024-07-01 20:30:00+02:00;2024-07-01;20:30:00;2.091;49.426;60057;60;Beauvais;CA du Beauvaisis;France;2024-07-01 20:40:00+02:00;2024-07-01;20:40:00;2.006;49.402;60523;60;Rainvillers;CA du Beauvaisis;France;1;C;10104;15;NON
31240;30110560;b9c51414-17a6-4aad-b64f-432c4597bb85;2024-07-01 18:00:00+02:00;2024-07-01;18:00:00;5.28;45.859;01366;01;Sainte-Julie;CC de la Plaine de l'Ain;France;2024-07-01 18:40:00+02:00;2024-07-01;18:40:00;4.863;45.771;69266;69;Villeurbanne;Métropole de Lyon;France;1;C;39344;38;NON
32913;30154084;db891c7c-fb09-4c34-89f0-31a4f88c9044;2024-07-01 18:30:00+02:00;2024-07-01;18:30:00;3.031;48.727;77469;77;Touquin;CA Coulommiers Pays de Brie;France;2024-07-01 19:00:00+02:00;2024-07-01;19:00:00;2.704;48.827;77181;77;Ferrières-en-Brie;CA Marne et Gondoire;France;1;C;32129;33;NON
37084;30170945;a8a15c50-c786-4704-ade6-75e942b618a4;2024-07-01 23:40:00+02:00;2024-07-01;23:40:00;2.446;48.586;91659;91;Villabé;CA Grand Paris Sud Seine Essonne Sénart;France;2024-07-02 00:10:00+02:00;2024-07-02;00:10:00;2.34;48.814;94037;94;Gentilly;Métropole du Grand Paris;France;1;C;33779;31;NON
23159;30149260;66c14b65-554d-45a2-a583-c76110199cf7;2024-07-01 16:30:00+02:00;2024-07-01;16:30:00;2.692;48.25;77431;77;Saint-Pierre-lès-Nemours;CC Pays de Nemours;France;2024-07-01 16:30:00+02:00;2024-07-01;16:30:00;2.685;48.269;77431;77;Saint-Pierre-lès-Nemours;CC Pays de Nemours;France;1;C;3250;6;NON
10529;30125324;f1e3f888-e7f1-4151-b39a-03aa0400e24b;2024-07-01 08:00:00+02:00;2024-07-01;08:00:00;1.437;43.62;31555;31;Toulouse;Toulouse Métropole;France;2024-07-01 08:10:00+02:00;2024-07-01;08:10:00;1.369;43.611;31555;31;Toulouse;Toulouse Métropole;France;1;C;7649;9;NON
29450;30109540;b0550d2c-c4c4-4606-8f09-a9502031dfeb;2024-07-01 17:40:00+02:00;2024-07-01;17:40:00;2.045;48.79;78423;78;Montigny-le-Bretonneux;CA de Saint-Quentin-en-Yvelines;France;2024-07-01 18:00:00+02:00;2024-07-01;18:00:00;2.127;48.829;78158;78;Le Chesnay-Rocquencourt;CA Versailles Grand Parc (CAVGP);France;1;C;11130;12;NON
15744;30080804;acb52b57-e08a-43ce-8863-9eb8ad1f1b31;2024-07-01 09:20:00+02:00;2024-07-01;09:20:00;4.889;44.05;84016;84;Bédarrides;CA des Sorgues du Comtat;France;2024-07-01 09:40:00+02:00;2024-07-01;09:40:00;4.805;43.948;84007;84;Avignon;CA du Grand Avignon (COGA);France;1;C;16925;23;NON
20221;30145980;cd26f9e1-8626-47f0-b4c6-becb1ea8bce0;2024-07-01 14:40:00+02:00;2024-07-01;14:40:00;-2.66;42.91;99134;;;;ESPAGNE;2024-07-01 14:50:00+02:00;2024-07-01;14:50:00;-2.67;42.84;99134;;;;ESPAGNE;1;C;11642;17;NON
34590;30157392;d8c02192-0d48-4ff6-bb98-bd1dc747a8bf;2024-07-01 20:00:00+02:00;2024-07-01;20:00:00;-1.576;47.252;44109;44;Nantes;Nantes Métropole;France;2024-07-01 20:00:00+02:00;2024-07-01;20:00:00;-1.605;47.23;44162;44;Saint-Herblain;Nantes Métropole;France;1;C;4275;6;NON
30058;30109694;7d08dc31-00aa-4dce-94af-3f399fcece90;2024-07-01 17:50:00+02:00;2024-07-01;17:50:00;2.097;49.456;60639;60;Tillé;CA du Beauvaisis;France;2024-07-01 18:10:00+02:00;2024-07-01;18:10:00;1.969;49.466;60609;60;Savignies;CA du Beauvaisis;France;1;C;14592;20;NON
11874;30088110;ca5536f5-abbd-44dd-a41b-973a57a6fc04;2024-07-01 08:00:00+02:00;2024-07-01;08:00:00;-0.55;47.476;49007;49;Angers;CU Angers Loire Métropole;France;2024-07-01 08:50:00+02:00;2024-07-01;08:50:00;-0.68;47.835;53062;53;Château-Gontier-sur-Mayenne;CC du Pays de Château-Gontier;France;1;B;49920;49;NON
4179;30123004;ca56f630-a36e-4e1a-8f4c-f27582c3863e;2024-07-01 07:00:00+02:00;2024-07-01;07:00:00;-1.683;46.715;85003;85;Aizenay;CC de Vie et Boulogne;France;2024-07-01 07:30:00+02:00;2024-07-01;07:30:00;-1.416;46.664;85191;85;La Roche-sur-Yon;CA La Roche-sur-Yon Agglomération;France;1;C;27547;25;NON
11030;30085549;895601de-577e-43cf-8b4c-bbe41260bc07;2024-07-01 08:00:00+02:00;2024-07-01;08:00:00;1.062;49.449;76540;76;Rouen;Métropole Rouen Normandie;France;2024-07-01 08:30:00+02:00;2024-07-01;08:30:00;1.001;49.35;76319;76;Grand-Couronne;Métropole Rouen Normandie;France;1;C;20244;25;NON
22574;30099036;4e254e6d-35e4-4441-b196-f201c53d1239;2024-07-01 16:30:00+02:00;2024-07-01;16:30:00;4.384;45.478;42275;42;Saint-Priest-en-Jarez;Saint-Etienne Métropole;France;2024-07-01 16:40:00+02:00;2024-07-01;16:40:00;4.427;45.439;42218;42;Saint-Étienne;Saint-Etienne Métropole;France;1;C;7372;13;NON
30765;30153318;bdae2fda-b9f2-49c7-8d63-27797018a327;2024-07-01 17:50:00+02:00;2024-07-01;17:50:00;1.369;43.611;31555;31;Toulouse;Toulouse Métropole;France;2024-07-01 18:00:00+02:00;2024-07-01;18:00:00;1.34;43.612;31149;31;Colomiers;Toulouse Métropole;France;1;C;5012;7;NON
5781;30123403;6ea6bf38-06f3-49d4-8a1a-422f08bc3ddb;2024-07-01 07:20:00+02:00;2024-07-01;07:20:00;-1.244;47.08;44063;44;Gétigné;CA Clisson Sèvre et Maine Agglo;France;2024-07-01 07:30:00+02:00;2024-07-01;07:30:00;-1.29;47.076;44043;44;Clisson;CA Clisson Sèvre et Maine Agglo;France;1;C;8300;13;NON
17823;30095850;b3279b8a-0297-441a-9e84-9ce9aeb928f6;2024-07-01 12:30:00+02:00;2024-07-01;12:30:00;5.157;45.613;38553;38;Villefontaine;CA Porte de l'Isère (CAPI);France;2024-07-01 12:40:00+02:00;2024-07-01;12:40:00;5.116;45.647;38449;38;Saint-Quentin-Fallavier;CA Porte de l'Isère (CAPI);France;1;C;6086;9;NON
29287;30109274;9e8234be-83bd-4c27-88cc-241becf36a28;2024-07-01 17:40:00+02:00;2024-07-01;17:40:00;2.49;49.139;60482;60;Orry-la-Ville;CC de l'Aire Cantilienne;France;2024-07-01 18:00:00+02:00;2024-07-01;18:00:00;2.573;49.195;60612;60;Senlis;CC Senlis Sud Oise;France;1;C;11519;17;NON
7196;30082945;f71746ae-5eca-4154-a303-d30b18b21cd0;2024-07-01 07:30:00+02:00;2024-07-01;07:30:00;3.544;43.646;34114;34;Gignac;CC Vallée de l'Hérault;France;2024-07-01 08:00:00+02:00;2024-07-01;08:00:00;3.833;43.644;34116;34;Grabels;Montpellier Méditerranée Métropole;France;1;C;29030;27;NON
9227;30124821;606536ca-7dd1-4b42-b283-51921561f6a8;2024-07-01 07:50:00+02:00;2024-07-01;07:50:00;5.852;45.238;38397;38;Saint-Ismier;CC Le Grésivaudan;France;2024-07-01 08:00:00+02:00;2024-07-01;08:00:00;5.746;45.199;38516;38;La Tronche;Grenoble-Alpes-Métropole;France;1;C;11523;16;NON
15965;30129637;4a982f27-723b-4d43-a603-ab820d6cd275;2024-07-01 09:40:00+02:00;2024-07-01;09:40:00;-1.958;46.76;85226;85;Saint-Hilaire-de-Riez;CA du Pays de Saint-Gilles-Croix-de-Vie;France;2024-07-01 10:40:00+02:00;2024-07-01;10:40:00;-1.608;47.244;44162;44;Saint-Herblain;Nantes Métropole;France;1;C;76346;60;NON
11059;30085578;c1064498-1454-487c-9d73-42ac472c8219;2024-07-01 08:00:00+02:00;2024-07-01;08:00:00;7.74;43.81;99127;;;;ITALIE;2024-07-01 08:40:00+02:00;2024-07-01;08:40:00;7.43;43.74;99138;;;;MONACO;1;C;38813;41;NON
9113;30084411;33baf6ed-218f-4829-94e3-6272fbf49eeb;2024-07-01 07:40:00+02:00;2024-07-01;07:40:00;3.926;43.661;34120;34;Jacou;Montpellier Méditerranée Métropole;France;2024-07-01 08:00:00+02:00;2024-07-01;08:00:00;3.839;43.635;34172;34;Montpellier;Montpellier Méditerranée Métropole;France;1;C;10375;14;NON
22107;30148293;8edf463e-efbe-4349-811a-baf6aa84fd1e;2024-07-01 16:10:00+02:00;2024-07-01;16:10:00;0.006;43.179;65284;65;Louey;CA Tarbes-Lourdes-Pyrénées;France;2024-07-01 16:20:00+02:00;2024-07-01;16:20:00;0.05;43.227;65440;65;Tarbes;CA Tarbes-Lourdes-Pyrénées;France;1;C;9498;12;NON
34158;30157053;29b88050-1702-4d39-b6ea-9cfc28cdb635;2024-07-01 19:30:00+02:00;2024-07-01;19:30:00;2.299;48.517;91095;91;Bouray-sur-Juine;CC Entre Juine et Renarde (CCEJR);France;2024-07-01 20:00:00+02:00;2024-07-01;20:00:00;2.208;48.699;91661;91;Villebon-sur-Yvette;CA Communauté Paris-Saclay;France;1;C;31169;27;NON
25666;30107503;d34eb02d-db72-42f0-b20d-0cc92f319557;2024-07-01 17:00:00+02:00;2024-07-01;17:00:00;-2.748;47.643;56260;56;Vannes;CA Golfe du Morbihan - Vannes Agglomération;France;2024-07-01 17:40:00+02:00;2024-07-01;17:40:00;-3.089;47.73;56096;56;Landaul;CC Auray Quiberon Terre Atlantique;France;1;C;34420;30;NON
9401;30124934;2d90728d-bd88-42b9-bf73-0e1a95f52151;2024-07-01 07:50:00+02:00;2024-07-01;07:50:00;0.344;47.792;72187;72;Marigné-Laillé;CC Orée de Bercé - Belinois;France;2024-07-01 08:00:00+02:00;2024-07-01;08:00:00;0.429;47.689;72071;72;Montval-sur-Loir;CC Loir-Lucé-Bercé;France;1;C;14808;15;NON
26406;30106363;0e6e1d86-7bd2-48b0-beac-3b39225ab91e;2024-07-01 17:10:00+02:00;2024-07-01;17:10:00;-1.631;47.231;44162;44;Saint-Herblain;Nantes Métropole;France;2024-07-01 17:50:00+02:00;2024-07-01;17:50:00;-2.159;47.326;44103;44;Montoir-de-Bretagne;CA de la Région Nazairienne et de l'Estuaire (CARENE);France;1;C;48150;38;NON
14800;30127716;7e881a29-d066-465d-b326-56d313695220;2024-07-01 08:40:00+02:00;2024-07-01;08:40:00;-1.332;47.001;85146;85;Montaigu-Vendée;CA Terres de Montaigu;France;2024-07-01 09:00:00+02:00;2024-07-01;09:00:00;-1.421;46.835;85208;85;Saint-Denis-la-Chevasse;CC de Vie et Boulogne;France;1;C;23318;20;NON
4979;30123100;454d1476-b4b4-43bc-b570-5a99bf5ade99;2024-07-01 07:10:00+02:00;2024-07-01;07:10:00;1.401;43.834;31202;31;Fronton;CC du Frontonnais;France;2024-07-01 07:50:00+02:00;2024-07-01;07:50:00;1.364;43.611;31555;31;Toulouse;Toulouse Métropole;France;1;C;34433;40;NON
3289;30078904;0fb809ec-cc31-4f49-bb85-0d99c33cfc02;2024-07-01 06:40:00+02:00;2024-07-01;06:40:00;-1.517;47.065;44223;44;Geneston;CC Grand Lieu Communauté;France;2024-07-01 07:10:00+02:00;2024-07-01;07:10:00;-1.66;47.257;44194;44;Sautron;Nantes Métropole;France;1;C;29496;34;NON
32244;30102178;b731d261-fa44-4b05-bf4b-26b4b17b81e1;2024-07-01 18:20:00+02:00;2024-07-01;18:20:00;5.878;43.106;83126;83;La Seyne-sur-Mer;Métropole Toulon-Provence-Méditerranée;France;2024-07-01 18:30:00+02:00;2024-07-01;18:30:00;5.89;43.1;83126;83;La Seyne-sur-Mer;Métropole Toulon-Provence-Méditerranée;France;1;C;2137;8;NON
30888;30110200;6d6b66d3-6bfb-46f3-9d19-c7d89f41108e;2024-07-01 18:00:00+02:00;2024-07-01;18:00:00;6.364;45.683;73154;73;Mercury;CA Arlysère;France;2024-07-01 18:40:00+02:00;2024-07-01;18:40:00;5.931;45.565;73065;73;Chambéry;CA du Grand Chambéry;France;1;C;52249;42;NON
738;30074931;ef7a4195-4fde-4dcf-a77e-90cbe8b73456;2024-07-01 04:20:00+02:00;2024-07-01;04:20:00;7.347;48.085;68066;68;Colmar;CA Colmar Agglomération;France;2024-07-01 04:50:00+02:00;2024-07-01;04:50:00;7.469;48.283;67462;67;Sélestat;CC de Sélestat;France;1;C;27958;27;NON
25255;30105493;cc0aea84-8cc0-415f-849e-6a2fbf224a97;2024-07-01 17:00:00+02:00;2024-07-01;17:00:00;-1.749;46.492;85194;85;Les Sables-d'Olonne;CA Les Sables d'Olonne Agglomération;France;2024-07-01 17:30:00+02:00;2024-07-01;17:30:00;-1.508;46.649;85008;85;Aubigny-Les Clouzeaux;CA La Roche-sur-Yon Agglomération;France;1;C;29347;26;NON
2484;30076947;4f4f157b-97ae-46bb-a0d7-cfa1212097a0;2024-07-01 06:10:00+02:00;2024-07-01;06:10:00;2.833;48.882;77315;77;Montry;CA Val d'Europe Agglomération;France;2024-07-01 06:40:00+02:00;2024-07-01;06:40:00;2.586;48.839;77083;77;Champs-sur-Marne;CA Paris - Vallée de la Marne;France;1;C;25135;22;NON
17998;30095960;51c559df-c7bc-4e67-a281-699a47975ddd;2024-07-01 12:40:00+02:00;2024-07-01;12:40:00;-0.986;47.253;49218;49;Montrevault-sur-Èvre;CA Mauges Communauté;France;2024-07-01 12:50:00+02:00;2024-07-01;12:50:00;-0.987;47.214;49023;49;Beaupréau-en-Mauges;CA Mauges Communauté;France;1;C;5659;8;NON
32104;30153732;1a8f1de2-ae22-4579-b6af-bffcf38bf1f2;2024-07-01 18:10:00+02:00;2024-07-01;18:10:00;3.12;45.84;63063;63;Cébazat;Clermont Auvergne Métropole;France;2024-07-01 18:20:00+02:00;2024-07-01;18:20:00;3.265;45.892;63149;63;Entraigues;CA Riom Limagne et Volcans;France;1;C;15676;18;NON
15248;30089545;c9d30c0c-acc3-437d-9a8d-4e221be10c20;2024-07-01 08:50:00+02:00;2024-07-01;08:50:00;7.118;43.577;06004;06;Antibes;CA de Sophia Antipolis;France;2024-07-01 09:00:00+02:00;2024-07-01;09:00:00;7.047;43.613;06152;06;Valbonne;CA de Sophia Antipolis;France;1;C;8215;12;NON
5099;30123277;45d51ddc-4f4b-4acd-88eb-cde82ce85a91;2024-07-01 07:10:00+02:00;2024-07-01;07:10:00;2.532;48.928;93071;93;Sevran;Métropole du Grand Paris;France;2024-07-01 08:10:00+02:00;2024-07-01;08:10:00;2.218;48.896;92050;92;Nanterre;Métropole du Grand Paris;France;1;C;32106;50;NON
9968;30084884;2aff4b85-8ddc-44cf-bd79-42aed30b17c7;2024-07-01 07:50:00+02:00;2024-07-01;07:50:00;2.242;49.344;60313;60;Hermes;CA du Beauvaisis;France;2024-07-01 08:20:00+02:00;2024-07-01;08:20:00;2.433;49.251;60414;60;Montataire;CA Creil Sud Oise;France;1;C;23705;34;NON
30375;30110073;698ceb9a-be7d-4207-bfad-5d5c47697cc1;2024-07-01 17:50:00+02:00;2024-07-01;17:50:00;-0.733;47.233;49092;49;Chemillé-en-Anjou;CA Mauges Communauté;France;2024-07-01 18:30:00+02:00;2024-07-01;18:30:00;-0.992;47.127;49301;49;Sèvremoine;CA Mauges Communauté;France;1;C;38483;35;NON
31875;30110958;559468f4-58e6-42ef-925f-77230f57c64b;2024-07-01 18:10:00+02:00;2024-07-01;18:10:00;2.411;48.875;75120;75;Paris;Métropole du Grand Paris;France;2024-07-01 18:50:00+02:00;2024-07-01;18:50:00;2.327;48.647;91549;91;Sainte-Geneviève-des-Bois;CA Cœur d'Essonne Agglomération;France;1;C;31099;35;NON
14274;30088893;a99d0cb2-1d20-4a60-9809-e65d3dd75d66;2024-07-01 08:30:00+02:00;2024-07-01;08:30:00;2.639;49.426;60223;60;Estrées-Saint-Denis;CC de la Plaine d'Estrées;France;2024-07-01 09:10:00+02:00;2024-07-01;09:10:00;2.109;49.438;60057;60;Beauvais;CA du Beauvaisis;France;1;C;44959;40;NON
10080;30084985;c36d8394-63b3-4ab5-beaf-35ceaec9199f;2024-07-01 07:50:00+02:00;2024-07-01;07:50:00;4.867;45.773;69266;69;Villeurbanne;Métropole de Lyon;France;2024-07-01 08:30:00+02:00;2024-07-01;08:30:00;5.28;45.859;01366;01;Sainte-Julie;CC de la Plaine de l'Ain;France;1;C;37628;36;NON
9148;30087951;4c4db75f-b546-4be2-b520-1508d6eb65b1;2024-07-01 07:40:00+02:00;2024-07-01;07:40:00;-1.519;48.207;35152;35;Liffré;CC Liffré-Cormier Communauté;France;2024-07-01 08:10:00+02:00;2024-07-01;08:10:00;-1.178;48.342;35115;35;Fougères;CA Fougères Agglomération;France;1;C;35505;29;NON
33376;30155280;1f39cc11-336c-4408-b569-3b318d2c1ab2;2024-07-01 18:50:00+02:00;2024-07-01;18:50:00;2.651;48.605;77384;77;Réau;CA Grand Paris Sud Seine Essonne Sénart;France;2024-07-01 19:00:00+02:00;2024-07-01;19:00:00;2.599;48.627;77296;77;Moissy-Cramayel;CA Grand Paris Sud Seine Essonne Sénart;France;1;C;5621;9;NON
36828;30169403;260d4bbd-4c76-4c74-bf6c-031b184b996d;2024-07-01 22:50:00+02:00;2024-07-01;22:50:00;2.198;48.779;78640;78;Vélizy-Villacoublay;CA Versailles Grand Parc (CAVGP);France;2024-07-01 23:00:00+02:00;2024-07-01;23:00:00;2.257;48.778;92060;92;Le Plessis-Robinson;Métropole du Grand Paris;France;1;C;9520;9;NON
31756;30110834;2bb0eb66-c46e-48d4-974c-c0cf83460fad;2024-07-01 18:10:00+02:00;2024-07-01;18:10:00;-1.09;46.163;17274;17;Périgny;CA de La Rochelle;France;2024-07-01 18:30:00+02:00;2024-07-01;18:30:00;-1.166;46.158;17300;17;La Rochelle;CA de La Rochelle;France;1;C;11216;15;NON
14230;30088846;f7bbe2e9-3409-41cb-81c3-91034f268d57;2024-07-01 08:30:00+02:00;2024-07-01;08:30:00;-2.239;47.278;44184;44;Saint-Nazaire;CA de la Région Nazairienne et de l'Estuaire (CARENE);France;2024-07-01 09:10:00+02:00;2024-07-01;09:10:00;-2.178;47.478;44098;44;Missillac;CC du Pays de Pontchâteau Saint-Gildas-des-Bois;France;1;C;38560;38;NON
31980;30112063;0d75350d-4c97-45ff-aa84-6d5f7295ad7a;2024-07-01 18:10:00+02:00;2024-07-01;18:10:00;1.976;48.792;78208;78;Élancourt;CA de Saint-Quentin-en-Yvelines;France;2024-07-01 18:40:00+02:00;2024-07-01;18:40:00;2.117;48.862;78350;78;Louveciennes;CA Saint Germain Boucles de Seine;France;1;C;17452;20;NON
13554;30088348;b315d3cd-6d23-4ae6-9945-e32d80c8fdab;2024-07-01 08:20:00+02:00;2024-07-01;08:20:00;4.85;45.754;69383;69;Lyon;Métropole de Lyon;France;2024-07-01 09:00:00+02:00;2024-07-01;09:00:00;4.879;45.533;38544;38;Vienne;CA Vienne Condrieu;France;1;C;33491;36;NON
10907;30085423;04cb9684-0df9-4a8c-bc27-88da1d7e7c44;2024-07-01 08:00:00+02:00;2024-07-01;08:00:00;3.422;43.371;34031;34;Bessan;CA Hérault-Méditerranée;France;2024-07-01 08:40:00+02:00;2024-07-01;08:40:00;3.876;43.558;34129;34;Lattes;Montpellier Méditerranée Métropole;France;1;C;48204;37;NON
30062;30109698;b72c54b6-1588-490a-9d0b-bd265f2d52d4;2024-07-01 17:50:00+02:00;2024-07-01;17:50:00;-0.955;45.931;17299;17;Rochefort;CA Rochefort Océan;France;2024-07-01 18:30:00+02:00;2024-07-01;18:30:00;-1.093;46.203;17414;17;Saint-Xandre;CA de La Rochelle;France;1;C;42045;42;NON
3594;30122771;fa5c973b-78da-4a00-8ec1-e6660e97bc59;2024-07-01 06:50:00+02:00;2024-07-01;06:50:00;0.487;49.558;76329;76;Gruchet-le-Valasse;CA Caux Seine Agglo;France;2024-07-01 07:10:00+02:00;2024-07-01;07:10:00;0.289;49.478;76660;76;Sandouville;CU Le Havre Seine Métropole;France;1;C;27811;24;NON
18922;30143538;84f6cde7-be1e-41fe-837e-3ea1aa455fcd;2024-07-01 13:20:00+02:00;2024-07-01;13:20:00;0.007;43.185;65284;65;Louey;CA Tarbes-Lourdes-Pyrénées;France;2024-07-01 13:30:00+02:00;2024-07-01;13:30:00;-0.032;43.1;65286;65;Lourdes;CA Tarbes-Lourdes-Pyrénées;France;1;C;12468;14;NON
34851;30115395;8e5f66f4-b025-42de-8511-e8b44f391a84;2024-07-01 20:20:00+02:00;2024-07-01;20:20:00;-1.18;48.224;35072;35;Châtillon-en-Vendelais;CA Vitré Communauté;France;2024-07-01 20:50:00+02:00;2024-07-01;20:50:00;-1.195;48.113;35360;35;Vitré;CA Vitré Communauté;France;1;C;17622;21;NON
27794;30151313;390e303a-4360-4182-ac7a-e21e3a1f0f14;2024-07-01 17:20:00+02:00;2024-07-01;17:20:00;-0.61;47.476;49020;49;Beaucouzé;CU Angers Loire Métropole;France;2024-07-01 17:50:00+02:00;2024-07-01;17:50:00;-0.869;47.686;49331;49;Segré-en-Anjou Bleu;CC Anjou Bleu Communauté;France;1;C;36102;28;NON
6853;30124119;5de1d113-938e-4894-9b13-5c11f4b18d31;2024-07-01 07:30:00+02:00;2024-07-01;07:30:00;2.329;43.897;81317;81;Villefranche-d'Albigeois;CC des Monts d'Alban et du Villefranchois;France;2024-07-01 07:50:00+02:00;2024-07-01;07:50:00;2.163;43.93;81004;81;Albi;CA de l'Albigeois (C2A);France;1;C;15341;17;NON
4136;30122939;c16e1632-0d27-4eb7-b1ff-8481e0299960;2024-07-01 07:00:00+02:00;2024-07-01;07:00:00;2.726;45.854;63170;63;La Goutelle;CC Chavanon Combrailles et Volcans;France;2024-07-01 07:50:00+02:00;2024-07-01;07:50:00;3.124;45.803;63113;63;Clermont-Ferrand;Clermont Auvergne Métropole;France;1;C;63581;50;NON
32455;30112281;86bcbef5-f4bf-46b3-9a22-0e9386546a8a;2024-07-01 18:20:00+02:00;2024-07-01;18:20:00;1.979;48.792;78621;78;Trappes;CA de Saint-Quentin-en-Yvelines;France;2024-07-01 18:40:00+02:00;2024-07-01;18:40:00;2.061;48.803;78545;78;Saint-Cyr-l'École;CA Versailles Grand Parc (CAVGP);France;1;C;8293;11;NON
12493;30086408;5521ac35-8dde-4cf8-b82a-b85a367ac93e;2024-07-01 08:10:00+02:00;2024-07-01;08:10:00;7.259;43.708;06088;06;Nice;Métropole Nice Côte d'Azur;France;2024-07-01 08:10:00+02:00;2024-07-01;08:10:00;7.229;43.681;06088;06;Nice;Métropole Nice Côte d'Azur;France;1;C;4055;5;NON
36571;30114948;c76e2a60-aadb-4bad-b566-5a11260d0c7a;2024-07-01 22:20:00+02:00;2024-07-01;22:20:00;2.287;48.991;95203;95;Eaubonne;CA Val Parisis;France;2024-07-01 22:30:00+02:00;2024-07-01;22:30:00;2.224;48.998;95252;95;Franconville;CA Val Parisis;France;1;C;6245;14;NON
27534;30108205;95e9fd29-8a73-45e6-8cc5-f386fd453e59;2024-07-01 17:20:00+02:00;2024-07-01;17:20:00;-0.59;47.426;49278;49;Sainte-Gemmes-sur-Loire;CU Angers Loire Métropole;France;2024-07-01 17:40:00+02:00;2024-07-01;17:40:00;-0.532;47.4;49223;49;Mûrs-Erigné;CU Angers Loire Métropole;France;1;C;9661;14;NON
11643;30086290;0af7541f-05ee-421e-9624-2bbaeff2e207;2024-07-01 08:00:00+02:00;2024-07-01;08:00:00;2.375;48.67;91687;91;Viry-Châtillon;Métropole du Grand Paris;France;2024-07-01 08:20:00+02:00;2024-07-01;08:20:00;2.406;48.628;91228;91;Évry-Courcouronnes;CA Grand Paris Sud Seine Essonne Sénart;France;1;C;6484;11;NON
16172;30091148;28dd7111-bfee-424e-8c93-d9bcd27d40e2;2024-07-01 10:00:00+02:00;2024-07-01;10:00:00;5.383;43.324;13214;13;Marseille;Métropole d'Aix-Marseille-Provence;France;2024-07-01 10:20:00+02:00;2024-07-01;10:20:00;5.348;43.414;13071;13;Les Pennes-Mirabeau;Métropole d'Aix-Marseille-Provence;France;1;C;15539;17;NON
